,seed,dataset,num_clients,split,split_args,model,model_params,glob_c_idx,glob_c_idx_ipcw,glob_ibs,iso_c_idx,iso_c_idx_ipcw,iso_ibs,fed_c_idx,fed_c_idx_ipcw,fed_ibs
66,55125,GBSG2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",cox_ph,{'epochs': 500},0.6869201382572312,0.6609848023317879,0.1677513523407429,0.5929416045115518,0.5829772234592985,0.1874737698132705,0.6871020556667273,0.6690630380791888,0.1668130974147685
70,55125,GBSG2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deephit,{'epochs': 500},0.6294342368564672,0.59029037393891,0.1962267928026561,0.5599781699108604,0.5603690097165248,0.197146679380806,0.647625977806076,0.6268306480953962,0.1820492097449916
67,55125,GBSG2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deepsurv,{'epochs': 500},0.6119701655448426,0.5815274051109882,0.2123626146870371,0.5985810442059305,0.5925225311157151,0.1878067271680175,0.6452610514826269,0.6272669233471893,0.1729862485673858
69,55125,GBSG2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nmtlr,{'epochs': 500},0.6279788975804984,0.6198030943450707,0.2068056098418541,0.6010187374931781,0.589103667309507,0.1957642469641357,0.6492632344915409,0.6427805890241337,0.1719714075128374
68,55125,GBSG2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nnet-survival,{'epochs': 500},0.6738220847735128,0.6497329986752549,0.1879472873573024,0.57860651264326,0.57123446652679,0.1927388068247824,0.6507185737675095,0.6290998327527163,0.1767536502745706
71,55125,GBSG2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",pc-hazard,{'epochs': 500},0.6325268328179007,0.5939423657277203,0.2062248542033425,0.5895943241768237,0.5807587892290708,0.1909300918935358,0.6750955066399854,0.6582211228526615,0.1683694807677716
310,55125,GBSG2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 200}",0.7023831180643988,0.6615465092432553,0.1695478641192798,0.6446152446789158,0.6277252458871028,0.1804431998395299,0.6829179552483172,0.670925786581676,0.1721383753948957
311,55125,GBSG2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 100}",0.7023831180643988,0.6615465092432553,0.1695478641192798,0.6446152446789158,0.6277252458871028,0.1804431998395299,0.672184828088048,0.6499414808886298,0.1741408637443543
60,55125,GBSG2,10,uniform,{'min_samples': 25},cox_ph,{'epochs': 500},0.6783700200109151,0.6678209108640435,0.1702698235659595,0.6084591595415682,0.5876047005061473,0.1919689584011683,0.6878297253047116,0.6569116880484523,0.1681775082646094
64,55125,GBSG2,10,uniform,{'min_samples': 25},deephit,{'epochs': 500},0.6256139712570493,0.5788796514674136,0.1964634051067721,0.5812261233400036,0.5737153184031267,0.1959845621376127,0.6512643259959978,0.6106469262529729,0.1844621344246827
61,55125,GBSG2,10,uniform,{'min_samples': 25},deepsurv,{'epochs': 500},0.6165181007822449,0.5788816605816189,0.2113283223158233,0.6189012188466436,0.599703663114171,0.1968949769104439,0.6869201382572312,0.6510669544812668,0.1663621671833205
63,55125,GBSG2,10,uniform,{'min_samples': 25},nmtlr,{'epochs': 500},0.6279788975804984,0.6198030943450707,0.2068056098418541,0.6359468801164272,0.617797311304087,0.1950914366199024,0.6672730580316536,0.6417562076815281,0.1714909866193258
62,55125,GBSG2,10,uniform,{'min_samples': 25},nnet-survival,{'epochs': 500},0.6714571584500637,0.6484726395026124,0.187694194677122,0.5903401855557577,0.5763751979857734,0.1996323602867996,0.6403492814262325,0.5998413019857698,0.186483322763686
65,55125,GBSG2,10,uniform,{'min_samples': 25},pc-hazard,{'epochs': 500},0.6325268328179007,0.5939423657277203,0.2062248542033425,0.5763143532836092,0.5644306836131879,0.1976146114191826,0.6338002546843733,0.6125588123743624,0.1875977824482062
308,55125,GBSG2,10,uniform,{'min_samples': 25},rsf,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 100}",0.7043842095688557,0.667127993102743,0.1684345651938729,0.6453247225759504,0.6182638265381545,0.1813531250087323,0.6920138257231218,0.666502385758704,0.1732017709675059
309,55125,GBSG2,10,uniform,{'min_samples': 25},rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 300}",0.7043842095688557,0.667127993102743,0.1684345651938729,0.6453247225759504,0.6182638265381545,0.1813531250087323,0.6958340913225396,0.6595121408972194,0.1721449724419592
102,55125,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",cox_ph,{'epochs': 500},0.9300877516631736,0.9377869791159542,0.0433909110188972,0.9224675828543824,0.929956068350149,0.0527648198142149,0.8986196324852321,0.905129543902761,0.0736141786651353
106,55125,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deephit,{'epochs': 500},0.9249641500032332,0.9331975439336404,0.0453965622250823,0.9212540081627684,0.9295635659906232,0.0567413332053008,0.9271284628053906,0.935201352711631,0.0450335919064564
103,55125,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deepsurv,{'epochs': 500},0.9217671290713996,0.9302133638964156,0.0494867151320709,0.9265986055587464,0.9345651188192866,0.0526444208800497,0.840002510450702,0.8430348159825383,0.110329235764784
105,55125,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nmtlr,{'epochs': 500},0.9243289299013696,0.9328005469548504,0.0470488404262513,0.9268262577928574,0.9346966082970694,0.0478746045827245,0.9291824679251884,0.9369593831756028,0.0447513513339398
104,55125,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nnet-survival,{'epochs': 500},0.9255347069809547,0.9336464731220244,0.0475080758710864,0.8931953472980323,0.9020858284141012,0.0668187686722157,0.9277275476319984,0.93566428879744,0.0459516600021059
107,55125,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",pc-hazard,{'epochs': 500},0.9258256910395928,0.933839806007834,0.0465825079011924,0.8743121935633565,0.8828431498078597,0.0732258802958999,0.9283095157492744,0.936059293961574,0.0455728956796746
374,55125,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 375}",0.9292604440454773,0.9367211688617364,0.0423797112681129,0.9242144381345068,0.932339492744996,0.0474150481447888,0.9255328051243624,0.9334430872333016,0.0454262701745264
375,55125,flchain,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 400}",0.9292604440454773,0.9367211688617364,0.0423797112681129,0.9242144381345068,0.932339492744996,0.0474150481447888,0.927415643150844,0.9351721919583018,0.0443718991994699
96,55125,flchain,10,uniform,{'min_samples': 25},cox_ph,{'epochs': 500},0.9300858498065812,0.9377915456457808,0.0433719696974835,0.9268188405521468,0.9347456778785024,0.0498488966042953,0.9212745482139664,0.9285564625647382,0.0569720563809669
100,55125,flchain,10,uniform,{'min_samples': 25},deephit,{'epochs': 500},0.9249641500032332,0.9331975439336404,0.0453965622250823,0.9217551473748674,0.93028259382023,0.0557410288804018,0.9270162532664388,0.9349276169147588,0.0449412841814352
97,55125,flchain,10,uniform,{'min_samples': 25},deepsurv,{'epochs': 500},0.922477472508663,0.9308321839857036,0.0493119138644917,0.9259359987219524,0.9340397180924476,0.0487704576955258,0.9318241467320398,0.9392590509749292,0.0429035616501028
99,55125,flchain,10,uniform,{'min_samples': 25},nmtlr,{'epochs': 500},0.9255480199771016,0.9338362765323788,0.0465935012479496,0.926384646692101,0.9342919453503576,0.0479411855123898,0.9300497145313256,0.9376533537541412,0.0433009591373862
98,55125,flchain,10,uniform,{'min_samples': 25},nnet-survival,{'epochs': 500},0.9252380173525396,0.9333695644600748,0.0477418142705856,0.8874833112084015,0.897835783957025,0.0668332695548308,0.930333091163594,0.9378280043293664,0.0461767554935264
101,55125,flchain,10,uniform,{'min_samples': 25},pc-hazard,{'epochs': 500},0.9258256910395928,0.933839806007834,0.0465825079011924,0.8899645684116836,0.899562110553784,0.0675500888899355,0.931487518115184,0.938893331825994,0.0456139309219456
372,55125,flchain,10,uniform,{'min_samples': 25},rsf,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 150}",0.9285567571062872,0.9363471504215672,0.0424488092722186,0.9249486498720052,0.9329566682024952,0.0466625238302487,0.927219751921826,0.9348512902649292,0.0449341637187383
373,55125,flchain,10,uniform,{'min_samples': 25},rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 350}",0.9285567571062872,0.9363471504215672,0.0424488092722186,0.9249486498720052,0.9329566682024952,0.0466625238302487,0.92583139660937,0.93368947916428,0.0439512652479711
78,55125,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",cox_ph,{'epochs': 500},0.6208467309753484,0.6155169204084447,0.1669218839279497,0.5731212383543574,0.5727553184601258,0.1776461651891862,0.5883007667573584,0.5811212187571039,0.1716449002848546
82,55125,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deephit,{'epochs': 500},0.5897023662296974,0.6007654527014558,0.1738672255728804,0.545695234561794,0.5498046159911566,0.1759551155957965,0.6021724791821255,0.6092683997185835,0.1712468304248584
79,55125,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deepsurv,{'epochs': 500},0.5926704592299448,0.5933087820776668,0.1851561214189598,0.5997547200923405,0.5953636510923529,0.1760788633310374,0.6296685629483058,0.6228717082508182,0.1630979762528389
81,55125,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nmtlr,{'epochs': 500},0.5942575645147993,0.5896856753962273,0.1906132517999061,0.5923221205375546,0.5932453728434224,0.1769633395541337,0.6342649847472999,0.6240185141290967,0.170312379532462
80,55125,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nnet-survival,{'epochs': 500},0.6051199604254267,0.5977612768937046,0.1797598879978554,0.5054456261851761,0.5037032170845965,0.2225779188726503,0.6039244785225493,0.5959778232295989,0.1794871722605147
83,55125,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",pc-hazard,{'epochs': 500},0.6077994888284277,0.6012483129815889,0.179178360336221,0.5306187649435238,0.5261110159790828,0.2165825460189884,0.591165800972875,0.5887701365381618,0.1838331423679171
314,55125,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf,"{'params': {'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 200}",0.6326160441916069,0.6181311474706611,0.1654312784708842,0.6155556929672685,0.6054999161185629,0.1714514178140739,0.6333374556847226,0.6214678857897434,0.1630398746440719
315,55125,metabric,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 300}",0.6326160441916069,0.6181311474706611,0.1654312784708842,0.6155556929672685,0.6054999161185629,0.1714514178140739,0.6425096875257647,0.6271878757101413,0.162447043425986
72,55125,metabric,10,uniform,{'min_samples': 25},cox_ph,{'epochs': 500},0.6194657432599555,0.6145561286928223,0.1680601810153472,0.5755884656608129,0.575024854361726,0.174921646939012,0.5988952098276857,0.5971223728346812,0.1690395557653647
76,55125,metabric,10,uniform,{'min_samples': 25},deephit,{'epochs': 500},0.5897023662296974,0.6007654527014558,0.1738672255728804,0.5694069997526588,0.571421100131768,0.1779447439305904,0.581643169263748,0.5962272709672515,0.1735171285693347
73,55125,metabric,10,uniform,{'min_samples': 25},deepsurv,{'epochs': 500},0.5947110231676148,0.5945985183655529,0.1852887244602177,0.6123237694781104,0.6050640540339192,0.1708223817075121,0.637088795448924,0.6286729263052027,0.1616773986468779
75,55125,metabric,10,uniform,{'min_samples': 25},nmtlr,{'epochs': 500},0.6055734190782422,0.601314145562186,0.1868519632196621,0.5983922829581994,0.5922626317607105,0.1746315433014805,0.6024404320224256,0.6000479234954067,0.1724139515645058
74,55125,metabric,10,uniform,{'min_samples': 25},nnet-survival,{'epochs': 500},0.6056764778629731,0.5984353205043292,0.1791263844318836,0.5307259460796439,0.5223931377767623,0.2167732780036141,0.6140242394261687,0.6090456639684824,0.1756519496041444
77,55125,metabric,10,uniform,{'min_samples': 25},pc-hazard,{'epochs': 500},0.6070162420644736,0.6011026794356829,0.1781682599161043,0.5310639788935608,0.5246866726467123,0.2192436052875604,0.6062536070574656,0.6045262214645011,0.1782077611065622
312,55125,metabric,10,uniform,{'min_samples': 25},rsf,"{'params': {'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 300}",0.6288647044274054,0.6147342554960881,0.16688917493032,0.6188494517272652,0.6054206598037852,0.1700608456828813,0.6493940143457828,0.627410540220037,0.1620254265015329
313,55125,metabric,10,uniform,{'min_samples': 25},rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 500}",0.6288647044274054,0.6147342554960881,0.16688917493032,0.6188494517272652,0.6054206598037852,0.1700608456828813,0.6504039904361448,0.6317371129849081,0.1609758626149698
90,55125,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",cox_ph,{'epochs': 500},0.8193015653131773,0.8030169392655246,0.1251484675784523,0.8212910826036675,0.8024380757818266,0.1351989773131965,0.8456168240742092,0.8267799366497722,0.1300015352389219
94,55125,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deephit,{'epochs': 500},0.8296730081704494,0.8179513378292134,0.1275868285891235,0.8279579022619815,0.812913738444433,0.1453018717809057,0.8471926380419295,0.8359057956581698,0.1284486483662343
91,55125,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deepsurv,{'epochs': 500},0.7776151662010853,0.7644572103728066,0.1523535529505046,0.8241719500941246,0.8079292754632028,0.1381950159137145,0.8491245052980312,0.8329504305224625,0.1206960718261468
93,55125,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nmtlr,{'epochs': 500},0.8358976819679177,0.8189633615914822,0.1396338018560086,0.8208786658015684,0.8058145234601877,0.1471563712957653,0.827208451814933,0.8127890297331104,0.1326222153224299
92,55125,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nnet-survival,{'epochs': 500},0.8369602785004315,0.8240102895809569,0.1265856242780006,0.8277491034341757,0.8117634436984632,0.130620544489685,0.858880504483003,0.8459514509711157,0.1202737037218732
95,55125,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",pc-hazard,{'epochs': 500},0.8351473274793165,0.820274191040734,0.1283842516388021,0.8259802765949902,0.8101625367370586,0.1318714819163921,0.825910804478761,0.814450945347601,0.1257918230176614
370,55125,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 750}",0.8259191494777074,0.8051255056146106,0.1802173858923119,0.8237246233797663,0.8021523550582199,0.1891608696022018,0.8308326153157156,0.8100847111280802,0.1839456918929384
371,55125,support2,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 800}",0.8259191494777074,0.8051255056146106,0.1802173858923119,0.8237246233797663,0.8021523550582199,0.1891608696022018,0.831289156299744,0.8094910927257292,0.1617567871810019
84,55125,support2,10,uniform,{'min_samples': 25},cox_ph,{'epochs': 500},0.8209709128107556,0.8044478828518556,0.1252744317573014,0.8196235779600233,0.8014533683262843,0.1331963189827393,0.8480480004339399,0.8287634597255465,0.127785823777433
88,55125,support2,10,uniform,{'min_samples': 25},deephit,{'epochs': 500},0.8306319876327115,0.8187236718350526,0.1273967859372912,0.8379760039555295,0.8217582860837089,0.1385201554730529,0.8553769957586543,0.8429836406332089,0.1271711669087555
85,55125,support2,10,uniform,{'min_samples': 25},deepsurv,{'epochs': 500},0.7759760693246879,0.7630238243676164,0.1514071476203537,0.8194708297084745,0.8031016552544005,0.1394507079080073,0.8507051871818034,0.834609528449025,0.1220700708119517
87,55125,support2,10,uniform,{'min_samples': 25},nmtlr,{'epochs': 500},0.8335673410121232,0.8157205487327587,0.1417465422626738,0.8243791146929702,0.8082817606813816,0.1461765657877866,0.8464116852238581,0.8337191084436105,0.1193160656750339
86,55125,support2,10,uniform,{'min_samples': 25},nnet-survival,{'epochs': 500},0.8369602785004315,0.8240102895809569,0.1265856242780006,0.8277690618899893,0.8111830889934024,0.129921612168996,0.8603339251328419,0.8465949675517921,0.1199410061302576
89,55125,support2,10,uniform,{'min_samples': 25},pc-hazard,{'epochs': 500},0.8353552570363988,0.8202496507183713,0.1285803071836835,0.8258320833220327,0.8098590796636584,0.1297781990309897,0.8488665057472703,0.8339853225580947,0.1222591420987077
368,55125,support2,10,uniform,{'min_samples': 25},rsf,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 400}",0.8272414841024293,0.8076400565814381,0.1803940694042375,0.8276491373009632,0.8058441064329924,0.1837317842113567,0.8308131436515073,0.8097653560942607,0.181337230152828
369,55125,support2,10,uniform,{'min_samples': 25},rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 450}",0.8272414841024293,0.8076400565814381,0.1803940694042375,0.8276491373009632,0.8058441064329924,0.1837317842113567,0.8321646857725418,0.8101049461541874,0.1611973018031884
426,55125,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",cox_ph,{'epochs': 500},0.6619915848527349,0.9999999999999616,0.1906462208451959,0.6206171107994389,0.6333333333333528,0.2176353649792228,0.6554464703132304,0.6666666666667577,0.1900562894003026
430,55125,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deephit,{'epochs': 500},0.6573165030388032,0.6666666666666615,0.2335433148891508,0.5780271154745209,0.5666666666666799,0.2794398452900647,0.6638616175783076,0.6666666666667572,0.1947057637502126
427,55125,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",deepsurv,{'epochs': 500},0.678354371201496,0.6666666666667116,0.2500598459512601,0.6233286582515194,0.6000000000000518,0.2250941831393401,0.654043945769051,0.6666666666667566,0.196389518766545
429,55125,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nmtlr,{'epochs': 500},0.6077606358111267,0.6666666666667048,0.28014259451612,0.6083683964469379,0.5333333333334196,0.2462513722056813,0.6638616175783076,0.6666666666667094,0.2113281176181917
428,55125,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",nnet-survival,{'epochs': 500},0.6517064048620851,0.9999999999999616,0.1955263303284097,0.5376811594202898,0.2333333333334974,0.2707249028257754,0.6587190275829827,0.6666666666667583,0.2156901949730879
431,55125,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",pc-hazard,{'epochs': 500},0.6549789621318373,0.9999999999999144,0.211601649970939,0.5455352968676952,0.3000000000001677,0.2676109434561257,0.6587190275829827,0.6666666666667567,0.210619205022575
424,55125,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 700}",0.6713417484805985,0.6666666666667579,0.2091823605843734,0.6571996259934549,0.5333333333334186,0.2233008304167489,0.6993922393641889,0.6666666666667603,0.2194109634612143
425,55125,whas500,10,label_skew,"{'min_samples': 25, 'alpha': 8.0}",rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 1100}",0.6713417484805985,0.6666666666667579,0.2091823605843734,0.6571996259934549,0.5333333333334186,0.2233008304167489,0.6961196820944366,0.3333333333335578,0.2167455532049653
418,55125,whas500,10,uniform,{'min_samples': 25},cox_ph,{'epochs': 500},0.6746143057503506,0.9999999999999624,0.1861219023471278,0.605282842449743,0.6000000000000407,0.2138335458415938,0.6933146330060777,0.9999999999999644,0.1865050685836879
422,55125,whas500,10,uniform,{'min_samples': 25},deephit,{'epochs': 500},0.6577840112201964,0.6666666666666615,0.234496055189763,0.5927536231884059,0.4666666666667584,0.2846456168821663,0.6797568957456755,0.6666666666667593,0.1920975963949955
419,55125,whas500,10,uniform,{'min_samples': 25},deepsurv,{'epochs': 500},0.678354371201496,0.6666666666667115,0.2503604469008171,0.6045815801776531,0.4000000000001279,0.2255701507247632,0.6750818139317438,0.3333333333335546,0.2012491862804851
421,55125,whas500,10,uniform,{'min_samples': 25},nmtlr,{'epochs': 500},0.605890603085554,0.6666666666667047,0.2798256436695329,0.6149135109864423,0.5666666666667268,0.251413989469415,0.6638616175783076,0.3333333333335542,0.2029210235515486
420,55125,whas500,10,uniform,{'min_samples': 25},nnet-survival,{'epochs': 500},0.6526414212248715,0.666666666666758,0.1950989156338384,0.5495091164095371,0.3000000000001488,0.2870736244568073,0.6432912575970079,0.6666666666667562,0.2054657657005568
423,55125,whas500,10,uniform,{'min_samples': 25},pc-hazard,{'epochs': 500},0.6535764375876578,0.9999999999999144,0.212370894602297,0.5466105656848994,0.3333333333334739,0.2691355852662258,0.6531089294062646,0.6666666666667564,0.2114811072879286
416,55125,whas500,10,uniform,{'min_samples': 25},rsf,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 800}",0.6722767648433847,0.666666666666758,0.2092550372239371,0.645956054230949,0.4333333333334656,0.2235811214607826,0.6624590930341281,0.3333333333335523,0.2212964125516681
417,55125,whas500,10,uniform,{'min_samples': 25},rsf_ibs,"{'params': {'bootstrap': True, 'max_depth': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_samples_leaf': 3, 'min_samples_split': 20, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1000, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}, 'num_fed_trees': 1200}",0.6722767648433847,0.666666666666758,0.2092550372239371,0.645956054230949,0.4333333333334656,0.2235811214607826,0.6769518466573166,0.6666666666667578,0.2179701717561029
